16.5 0.5 0 -20.576512210306
17 0.5 0 -20.419667191241
17.5 0.5 0 -20.675929618643
18 0.5 0 -21.518647489647
18.5 0.5 0 -20.505513896621
19 0.5 0 -20.327004725874
19.5 0.5 0 -20.171679653126
20 0.5 0 -20.724255677076
20.5 0.5 0 -20.744399514498
21 0.5 0 -21.856340481709
21.5 0.5 0 -21.026207781784
22 0.5 0 -21.746426905319
22.5 0.5 0 -22.51755642424
23 0.5 0 -22.47320097148
23.5 0.5 0 -23.017548971195
24 0.5 0 -24.110543920973
24.5 0.5 0 -24.624375453056
25 0.5 0 -23.936331017943
0 1 0 -19.441880938427
0.5 1 0 -18.28995635483
1 1 0 -18.382200167067
1.5 1 0 -18.132347840016
2 1 0 -17.23585856509
2.5 1 0 -17.100131946064
3 1 0 -17.533807179621
3.5 1 0 -18.266810330979
4 1 0 -18.073157899207
4.5 1 0 -17.701687797386
5 1 0 -18.322629088826
5.5 1 0 -19.435006382499
6 1 0 -18.222340150663
6.5 1 0 -17.999701982668
7 1 0 -17.963000883116
7.5 1 0 -18.892129003818
8 1 0 -19.137781407373
8.5 1 0 -20.635133838318
9 1 0 -19.669910133966
9.5 1 0 -21.257472543606
10 1 0 -22.736567531183
10.5 1 0 -21.076316278687
11 1 0 -20.348760178189
11.5 1 0 -20.32295302791
12 1 0 -21.107031950545
12.5 1 0 -20.563014194245
13 1 0 -20.691899308331
13.5 1 0 -20.148455697267
14 1 0 -21.753977243699
14.5 1 0 -20.92068671285
15 1 0 -20.406124354903
15.5 1 0 -20.247659092221
16 1 0 -20.644986758664
16.5 1 0 -20.371640022678
17 1 0 -20.004629319911
17.5 1 0 -21.395856041183
18 1 0 -20.946989249413
18.5 1 0 -20.266517578828
19 1 0 -18.764692526197
19.5 1 0 -18.966438745808
20 1 0 -20.379770192321
20.5 1 0 -20.369376782679
21 1 0 -20.737936304652
21.5 1 0 -21.032519867058
22 1 0 -20.953410810903
22.5 1 0 -21.489810805002
23 1 0 -21.733306691176
23.5 1 0 -22.489547575957
24 1 0 -22.414167413842
24.5 1 0 -24.094240177267
25 1 0 -23.380734586747
0 1.5 0 -20.20603913203
0.5 1.5 0 -18.987515676897
1 1.5 0 -18.289353919651
1.5 1.5 0 -18.199583265913
2 1.5 0 -17.920867323291
2.5 1.5 0 -17.473465263361
3 1.5 0 -17.663910641584
3.5 1.5 0 -18.095398363638
4 1.5 0 -18.529715377514
4.5 1.5 0 -18.222084686376
5 1.5 0 -18.371316524994
5.5 1.5 0 -19.510816750585
6 1.5 0 -18.563192149352
6.5 1.5 0 -19.343866952839
7 1.5 0 -19.3955017573
7.5 1.5 0 -19.528922029549
8 1.5 0 -19.52765885313
8.5 1.5 0 -19.970596885369
9 1.5 0 -20.074006582616
9.5 1.5 0 -21.198787764433
10 1.5 0 -22.186051144457
10.5 1.5 0 -21.057330256061
11 1.5 0 -20.333347065508
11.5 1.5 0 -21.207295737304
12 1.5 0 -21.944923339424
12.5 1.5 0 -20.902265941218
13 1.5 0 -20.544845248047
13.5 1.5 0 -21.084543605816
14 1.5 0 -22.303071363346
14.5 1.5 0 -21.881165627558
15 1.5 0 -21.802519544918
15.5 1.5 0 -20.774074611394
16 1.5 0 -20.624087508682
16.5 1.5 0 -20.668010782987
17 1.5 0 -20.373331334895
17.5 1.5 0 -21.069827062008
18 1.5 0 -21.075397351125
18.5 1.5 0 -19.33771302326
19 1.5 0 -19.14596675849
19.5 1.5 0 -20.766674194174
20 1.5 0 -20.622404890855
20.5 1.5 0 -20.35832862516
21 1.5 0 -20.460274420436
21.5 1.5 0 -20.520562550601
22 1.5 0 -20.797640803622
22.5 1.5 0 -20.493957877772
23 1.5 0 -20.739974170899
23.5 1.5 0 -22.161774745842
24 1.5 0 -22.94672560016
24.5 1.5 0 -23.839894778469
25 1.5 0 -23.807165106103
0 2 0 -20.613996068586
0.5 2 0 -19.201973538558
1 2 0 -18.515273289936
1.5 2 0 -18.55926484584
2 2 0 -18.017049749209
2.5 2 0 -17.691683555288
3 2 0 -18.035849311943
3.5 2 0 -18.240816779209
4 2 0 -18.537040055243
4.5 2 0 -18.91590228066
5 2 0 -19.059708936228
5.5 2 0 -18.66236106652
6 2 0 -18.416815175582
6.5 2 0 -18.772089790333
7 2 0 -20.223050921231
7.5 2 0 -19.662041330409
8 2 0 -20.410749765589
8.5 2 0 -19.852898335174
9 2 0 -20.625302300363
9.5 2 0 -21.117355667118
10 2 0 -22.167202507843
10.5 2 0 -21.00724276868
11 2 0 -20.384091854039
11.5 2 0 -21.888792881551
12 2 0 -22.055578760814
12.5 2 0 -20.628578788792
13 2 0 -20.102630642175
13.5 2 0 -20.977554008468
14 2 0 -22.684653057895
14.5 2 0 -22.02402883061
15 2 0 -22.391215278347
15.5 2 0 -23.34885539432
16 2 0 -22.051277067136
16.5 2 0 -21.241321663359
17 2 0 -21.837204669076
17.5 2 0 -21.652972047298
18 2 0 -21.355001881204
18.5 2 0 -19.588842069615
19 2 0 -19.54290955042
19.5 2 0 -21.083338609619
20 2 0 -21.388143901229
20.5 2 0 -20.871869573941
21 2 0 -21.185331682338
21.5 2 0 -20.653000100081
22 2 0 -20.652914370255
22.5 2 0 -20.740387576439
23 2 0 -20.887058355453
23.5 2 0 -21.514633765925
24 2 0 -21.960624935752
24.5 2 0 -22.358201741676
25 2 0 -23.347046643761
0 2.5 0 -20.737420565838
0.5 2.5 0 -19.571267576773
1 2.5 0 -18.923595276581
1.5 2.5 0 -18.59530711971
2 2.5 0 -18.072452481883
2.5 2.5 0 -18.229896350672
3 2.5 0 -18.673776329922
3.5 2.5 0 -18.754101266839
4 2.5 0 -18.773932308082
4.5 2.5 0 -19.156853037129
5 2.5 0 -19.240571023457
5.5 2.5 0 -18.927091353737
6 2.5 0 -18.96808920625
6.5 2.5 0 -18.767237836005
7 2.5 0 -19.501343461617
7.5 2.5 0 -19.564749063283
8 2.5 0 -20.043335334297
8.5 2.5 0 -20.020570023347
9 2.5 0 -20.720495345186
9.5 2.5 0 -21.654756570707
10 2.5 0 -22.618882066975
10.5 2.5 0 -21.002015901659
11 2.5 0 -20.503811716047
11.5 2.5 0 -22.320005110481
12 2.5 0 -21.404127570192
12.5 2.5 0 -20.102446906924
13 2.5 0 -20.772118495953
13.5 2.5 0 -22.683275218326
14 2.5 0 -22.898362462046
14.5 2.5 0 -21.870915858875
15 2.5 0 -22.657067817401
15.5 2.5 0 -23.05049067625
16 2.5 0 -22.352882159689
16.5 2.5 0 -22.23583611334
17 2.5 0 -21.547014872692
17.5 2.5 0 -21.931923344968
18 2.5 0 -21.898864330565
18.5 2.5 0 -22.472495224045
19 2.5 0 -21.599366448562
19.5 2.5 0 -22.017921334454
20 2.5 0 -22.4444744749
20.5 2.5 0 -22.11850952959
21 2.5 0 -21.842342540567
21.5 2.5 0 -21.912294177498
22 2.5 0 -20.769158618657
22.5 2.5 0 -20.349550481171
23 2.5 0 -20.750373112441
23.5 2.5 0 -20.628662548382
24 2.5 0 -21.390790687018
24.5 2.5 0 -21.03111835518
25 2.5 0 -22.14751411367
0 3 0 -20.518835684622
0.5 3 0 -19.635918632191
1 3 0 -19.10589902811
1.5 3 0 -18.791612742694
2 3 0 -18.662634463389
2.5 3 0 -18.861057219525
3 3 0 -18.841794142452
3.5 3 0 -18.737856077455
4 3 0 -19.229273038071
4.5 3 0 -19.510778785638
5 3 0 -19.394430566172
5.5 3 0 -19.011643068024
6 3 0 -18.986960634552
6.5 3 0 -18.940657812656
7 3 0 -19.485372614649
7.5 3 0 -20.146504885079
8 3 0 -20.256989096492
8.5 3 0 -20.226542312716
9 3 0 -21.114819396707
9.5 3 0 -22.425521724039
10 3 0 -23.406733647349
10.5 3 0 -22.034104388978
11 3 0 -21.230778088528
11.5 3 0 -22.25240875389
12 3 0 -20.998353714689
12.5 3 0 -20.896562568395
13 3 0 -21.517724372447
13.5 3 0 -21.90896913742
14 3 0 -22.751612198319
14.5 3 0 -22.883675117185
15 3 0 -22.757481966177
15.5 3 0 -22.726231403406
16 3 0 -22.455468256111
16.5 3 0 -22.868411396591
17 3 0 -22.061322198442
17.5 3 0 -21.479995678833
18 3 0 -22.357296842831
18.5 3 0 -22.845393712291
19 3 0 -22.919202762094
19.5 3 0 -23.241554530748
20 3 0 -23.307854776475
20.5 3 0 -22.986764158253
21 3 0 -22.755136461952
21.5 3 0 -22.470761495109
22 3 0 -21.984303176887
22.5 3 0 -20.61894176722
23 3 0 -20.297450949787
23.5 3 0 -20.386429172292
24 3 0 -21.027389562102
24.5 3 0 -20.808109333926
25 3 0 -20.920858736732
0 3.5 0 -20.195421805565
0.5 3.5 0 -19.289162152008
1 3.5 0 -19.213513938008
1.5 3.5 0 -18.904595106337
2 3.5 0 -18.691159249968
2.5 3.5 0 -18.57699021115
3 3.5 0 -18.645178033983
3.5 3.5 0 -18.508817801362
4 3.5 0 -19.099606153559
4.5 3.5 0 -19.110571603704
5 3.5 0 -19.587254405197
5.5 3.5 0 -19.427907036496
6 3.5 0 -18.8921585414
6.5 3.5 0 -18.887960564012
7 3.5 0 -19.474045318667
7.5 3.5 0 -19.459478357559
8 3.5 0 -19.667904599166
8.5 3.5 0 -20.286133881428
9 3.5 0 -21.506544996228
9.5 3.5 0 -22.62053603868
10 3.5 0 -23.589797144123
10.5 3.5 0 -22.767909570723
11 3.5 0 -21.923922794496
11.5 3.5 0 -23.921480985505
12 3.5 0 -21.936677404143
12.5 3.5 0 -21.333865332239
13 3.5 0 -21.180689314734
13.5 3.5 0 -22.643690364628
14 3.5 0 -23.343506809358
14.5 3.5 0 -23.433573279684
15 3.5 0 -23.925844945796
15.5 3.5 0 -23.303890120014
16 3.5 0 -22.720725891067
16.5 3.5 0 -22.823214002704
17 3.5 0 -22.719133772185
17.5 3.5 0 -22.946907560915
18 3.5 0 -23.225138620413
18.5 3.5 0 -23.450812894215
19 3.5 0 -23.996791372382
19.5 3.5 0 -23.827986591349
20 3.5 0 -24.110127290339
20.5 3.5 0 -23.377238523024
21 3.5 0 -23.447866815278
21.5 3.5 0 -22.865713733536
22 3.5 0 -22.343558278704
22.5 3.5 0 -21.777892664786
23 3.5 0 -21.163656766676
23.5 3.5 0 -20.892428170918
24 3.5 0 -20.278995581777
24.5 3.5 0 -20.103815112406
25 3.5 0 -20.068973140054
0 4 0 -20.474871270666
0.5 4 0 -20.07526708644
1 4 0 -19.738973684712
1.5 4 0 -19.526404427294
2 4 0 -19.158084301685
2.5 4 0 -18.681204516498
3 4 0 -18.887228866187
3.5 4 0 -18.843934639122
4 4 0 -19.541086557072
4.5 4 0 -19.838617691935
5 4 0 -19.775388570964
5.5 4 0 -19.536721989165
6 4 0 -19.504548234514
6.5 4 0 -20.243265190145
7 4 0 -20.094005384392
7.5 4 0 -19.755097066201
8 4 0 -19.884282818655
8.5 4 0 -20.785044698802
9 4 0 -21.586714150456
9.5 4 0 -22.211310345987
10 4 0 -23.319609806729
10.5 4 0 -23.442548180066
11 4 0 -22.182709904826
11.5 4 0 -22.302597241577
12 4 0 -23.206521280113
12.5 4 0 -21.891110560109
13 4 0 -22.058092077509
13.5 4 0 -23.362409873136
14 4 0 -22.826906210282
14.5 4 0 -24.142033083241
15 4 0 -24.306596188576
15.5 4 0 -23.537217374308
16 4 0 -23.191379927339
16.5 4 0 -23.31332755708
17 4 0 -23.627383779026
17.5 4 0 -24.192636205268
18 4 0 -24.228426217986
18.5 4 0 -24.135313903158
19 4 0 -24.770144624717
19.5 4 0 -23.895201434269
20 4 0 -24.182808546938
20.5 4 0 -24.288265093148
21 4 0 -23.77105964165
21.5 4 0 -23.893273019783
22 4 0 -23.504186988158
22.5 4 0 -22.97893766716
23 4 0 -22.74149316429
23.5 4 0 -21.756834396107
24 4 0 -21.331274816705
24.5 4 0 -20.689926335491
25 4 0 -19.597318332477
0 4.5 0 -20.898106556569
0.5 4.5 0 -20.734550192477
1 4.5 0 -20.637335773558
1.5 4.5 0 -20.366707679652
2 4.5 0 -19.872032252518
2.5 4.5 0 -19.51102417256
3 4.5 0 -19.269684759237
3.5 4.5 0 -19.561174396389
4 4.5 0 -19.71047602947
4.5 4.5 0 -19.609560870551
5 4.5 0 -19.59607126721
5.5 4.5 0 -19.27619153533
6 4.5 0 -19.133167344569
6.5 4.5 0 -20.201309330531
7 4.5 0 -20.524550865029
7.5 4.5 0 -20.574615692308
8 4.5 0 -20.375543949933
8.5 4.5 0 -20.955689345431
9 4.5 0 -22.084685015957
9.5 4.5 0 -22.367013291875
10 4.5 0 -22.464007079535
10.5 4.5 0 -23.306506503275
11 4.5 0 -22.512856103101
11.5 4.5 0 -22.083823337495
12 4.5 0 -22.810576204682
12.5 4.5 0 -24.30017306624
13 4.5 0 -23.483357441777
13.5 4.5 0 -25.010352059551
14 4.5 0 -23.225266713153
14.5 4.5 0 -25.188542813418
15 4.5 0 -24.830451966243
15.5 4.5 0 -24.194976591216
16 4.5 0 -24.069649359992
16.5 4.5 0 -23.970339582568
17 4.5 0 -24.138236870562
17.5 4.5 0 -25.646819594375
18 4.5 0 -24.765191871709
18.5 4.5 0 -24.624564749283
19 4.5 0 -24.695293415995
19.5 4.5 0 -24.32414362921
20 4.5 0 -24.276668422217
20.5 4.5 0 -24.058061172958
21 4.5 0 -23.636946037729
21.5 4.5 0 -24.20972350021
22 4.5 0 -23.733849995834
22.5 4.5 0 -23.287814376603
23 4.5 0 -23.197376196172
23.5 4.5 0 -22.570420480741
24 4.5 0 -21.62024699062
24.5 4.5 0 -20.638552722804
25 4.5 0 -19.326582581165
0 5 0 -21.341919842122
0.5 5 0 -21.308322517279
1 5 0 -21.22365253063
1.5 5 0 -21.472572851344
2 5 0 -21.299982143036
2.5 5 0 -20.745005869952
3 5 0 -20.093591942495
3.5 5 0 -20.593048670957
4 5 0 -19.961798208642
4.5 5 0 -20.069804085175
5 5 0 -20.031537311618
5.5 5 0 -19.832209843504
6 5 0 -20.194122637786
6.5 5 0 -20.519474850379
7 5 0 -20.70652091037
7.5 5 0 -20.618039495525
8 5 0 -20.783642341252
8.5 5 0 -21.312389791829
9 5 0 -22.485438625306
9.5 5 0 -22.191485483372
10 5 0 -23.256627857078
10.5 5 0 -23.528347357941
11 5 0 -22.453054181656
11.5 5 0 -22.131527960581
12 5 0 -23.062131157302
12.5 5 0 -25.128467480214
13 5 0 -25.840466340888
13.5 5 0 -24.431681823885
14 5 0 -23.864967364001
14.5 5 0 -25.916426254402
15 5 0 -25.938607921051
15.5 5 0 -25.581378628946
16 5 0 -25.407552883604
16.5 5 0 -24.349033416786
17 5 0 -24.487321729922
17.5 5 0 -25.078955694366
18 5 0 -25.113122793332
18.5 5 0 -24.879610514997
19 5 0 -24.84495009154
19.5 5 0 -24.949055943221
20 5 0 -24.90544637407
20.5 5 0 -24.854191460045
21 5 0 -24.158488498266
21.5 5 0 -23.626318180422
22 5 0 -23.850695246468
22.5 5 0 -23.513622091146
23 5 0 -23.165001708243
23.5 5 0 -22.305366139345
24 5 0 -21.640507634703
24.5 5 0 -20.61647886889
25 5 0 -19.3044934831
0 5.5 0 -22.228938961797
0.5 5.5 0 -21.765263091041
1 5.5 0 -21.977786715746
1.5 5.5 0 -22.647387044426
2 5.5 0 -22.620058718453
2.5 5.5 0 -22.333933107189
3 5.5 0 -21.224308927286
3.5 5.5 0 -21.082546830146
4 5.5 0 -20.758702540946
4.5 5.5 0 -20.219130585874
5 5.5 0 -20.854681083161
5.5 5.5 0 -20.664455467471
6 5.5 0 -21.140724725556
6.5 5.5 0 -21.426473556196
7 5.5 0 -21.269473938738
7.5 5.5 0 -21.297299308356
8 5.5 0 -21.67360848308
8.5 5.5 0 -22.326711699164
9 5.5 0 -23.007986659944
9.5 5.5 0 -23.247029057626
10 5.5 0 -23.502914993409
10.5 5.5 0 -23.517151553974
11 5.5 0 -23.476771699695
11.5 5.5 0 -23.968648772222
12 5.5 0 -23.478357401962
12.5 5.5 0 -24.440493062135
13 5.5 0 -25.987937497459
13.5 5.5 0 -26.567314504925
14 5.5 0 -25.587979711276
14.5 5.5 0 -25.633660363742
15 5.5 0 -26.744032528657
15.5 5.5 0 -26.868660502787
16 5.5 0 -25.618771334302
16.5 5.5 0 -24.289570957994
17 5.5 0 -24.441128706671
17.5 5.5 0 -25.138134048257
18 5.5 0 -24.941884507815
18.5 5.5 0 -25.416258888555
19 5.5 0 -25.484944672763
19.5 5.5 0 -25.155049856204
20 5.5 0 -25.027266649248
20.5 5.5 0 -25.17208869842
21 5.5 0 -24.480235708681
21.5 5.5 0 -23.657141407107
22 5.5 0 -23.808129100638
22.5 5.5 0 -23.373148762436
23 5.5 0 -23.19318521525
23.5 5.5 0 -22.398090039092
24 5.5 0 -21.39250711984
24.5 5.5 0 -20.411642319422
25 5.5 0 -19.184271041531
0 6 0 -23.098608106672
0.5 6 0 -22.977804971467
1 6 0 -23.524787140147
1.5 6 0 -23.610812335195
2 6 0 -23.562051449532
2.5 6 0 -23.302150622048
3 6 0 -22.39669484763
3.5 6 0 -21.688783180808
4 6 0 -21.077591805501
4.5 6 0 -21.033931334309
5 6 0 -21.357169348002
5.5 6 0 -21.330519890276
6 6 0 -21.306787141897
6.5 6 0 -21.183816597512
7 6 0 -21.686129515876
7.5 6 0 -22.721878363082
8 6 0 -22.710085865688
8.5 6 0 -23.206455146642
9 6 0 -23.684650206304
9.5 6 0 -23.929962172263
10 6 0 -23.329033087668
10.5 6 0 -23.207852874842
11 6 0 -23.736430549474
11.5 6 0 -24.476769519613
12 6 0 -23.444375289529
12.5 6 0 -23.506641128192
13 6 0 -24.635249814214
13.5 6 0 -27.482120808101
14 6 0 -27.175461921539
14.5 6 0 -26.685143213345
15 6 0 -27.842749852422
15.5 6 0 -27.899802781165
16 6 0 -26.827357455636
16.5 6 0 -25.598091072954
17 6 0 -25.406942645852
17.5 6 0 -25.006998446502
18 6 0 -24.822462795656
18.5 6 0 -25.61734638948
19 6 0 -25.537040438278
19.5 6 0 -25.052532224743
20 6 0 -25.261182677918
20.5 6 0 -24.994198313653
21 6 0 -24.535338017125
21.5 6 0 -23.596265057483
22 6 0 -23.724595842937
22.5 6 0 -23.446572768909
23 6 0 -23.12100122023
23.5 6 0 -22.492422121302
24 6 0 -21.145312097168
24.5 6 0 -19.757394619131
25 6 0 -19.300433943925
0 6.5 0 -24.775641716284
0.5 6.5 0 -24.698194720879
1 6.5 0 -24.687500550073
1.5 6.5 0 -24.631534001493
2 6.5 0 -24.610382781711
2.5 6.5 0 -23.924325281608
3 6.5 0 -23.450540440776
3.5 6.5 0 -22.589018474312
4 6.5 0 -21.878888673162
4.5 6.5 0 -21.354677112741
5 6.5 0 -21.69088528779
5.5 6.5 0 -21.695533685302
6 6.5 0 -21.580243069597
6.5 6.5 0 -21.554045930649
7 6.5 0 -21.871884918517
7.5 6.5 0 -23.359517822758
8 6.5 0 -22.988346933019
8.5 6.5 0 -23.460942519542
9 6.5 0 -23.775862359836
9.5 6.5 0 -23.735089929203
10 6.5 0 -23.461566868269
10.5 6.5 0 -23.649302657801
11 6.5 0 -24.035097022125
11.5 6.5 0 -24.808055828022
12 6.5 0 -24.388050954782
12.5 6.5 0 -24.574732669604
13 6.5 0 -25.684465073415
13.5 6.5 0 -27.613213358053
14 6.5 0 -27.399070811161
14.5 6.5 0 -27.804433514107
15 6.5 0 -28.835886333915
15.5 6.5 0 -28.356217764747
16 6.5 0 -27.463721342448
16.5 6.5 0 -25.928796073218
17 6.5 0 -25.957842406615
17.5 6.5 0 -25.025349834376
18 6.5 0 -25.073126711489
18.5 6.5 0 -25.774810201247
19 6.5 0 -25.816439806573
19.5 6.5 0 -25.489213973669
20 6.5 0 -25.058600614625
20.5 6.5 0 -24.966471605803
21 6.5 0 -24.352431856783
21.5 6.5 0 -24.163084656683
22 6.5 0 -23.737230262292
22.5 6.5 0 -23.528594294619
23 6.5 0 -22.845132440788
23.5 6.5 0 -22.310376070267
24 6.5 0 -21.35837176562
24.5 6.5 0 -19.680889545503
25 6.5 0 -18.435079111954
0 7 0 -26.082856355649
0.5 7 0 -25.80617347397
1 7 0 -25.561877898262
1.5 7 0 -25.386105341049
2 7 0 -24.960393724218
2.5 7 0 -24.849968640819
3 7 0 -23.985251391316
3.5 7 0 -23.127275252467
4 7 0 -22.359515815342
4.5 7 0 -21.93611881518
5 7 0 -21.808539803373
5.5 7 0 -21.825513125714
6 7 0 -21.819110492645
6.5 7 0 -22.065251112355
7 7 0 -22.882146607278
7.5 7 0 -23.246693900675
8 7 0 -23.349070316037
8.5 7 0 -23.46312193014
9 7 0 -23.600957391116
9.5 7 0 -23.625357657973
10 7 0 -23.60921420366
10.5 7 0 -24.012637964146
11 7 0 -24.176546233563
11.5 7 0 -24.791393132263
12 7 0 -24.564491912731
12.5 7 0 -25.332109135003
13 7 0 -26.831614766749
13.5 7 0 -27.261688726813
14 7 0 -26.479079469859
14.5 7 0 -27.901813375702
15 7 0 -29.278098195007
15.5 7 0 -29.032020326519
16 7 0 -27.941966853089
16.5 7 0 -26.049386735333
17 7 0 -25.257985090882
17.5 7 0 -25.419972173703
18 7 0 -25.622503057354
18.5 7 0 -25.129414456404
19 7 0 -25.207938017561
19.5 7 0 -25.019258551778
20 7 0 -24.0373733581
20.5 7 0 -24.8527951218
21 7 0 -23.739377632058
21.5 7 0 -23.324694431784
22 7 0 -23.036357909344
22.5 7 0 -23.200504859781
23 7 0 -22.327809050487
23.5 7 0 -21.95427347016
24 7 0 -21.46868932459
24.5 7 0 -19.983577365183
25 7 0 -19.076723340053
0 7.5 0 -26.553436476467
0.5 7.5 0 -26.248201332419
1 7.5 0 -25.900520862964
1.5 7.5 0 -25.57112669263
2 7.5 0 -24.908183624199
2.5 7.5 0 -24.36436784425
3 7.5 0 -23.659855333336
3.5 7.5 0 -22.942561744311
4 7.5 0 -22.67083469955
4.5 7.5 0 -22.018775864598
5 7.5 0 -21.709958102096
5.5 7.5 0 -21.757009998996
6 7.5 0 -21.833480498575
6.5 7.5 0 -21.959125737591
7 7.5 0 -22.641085721546
7.5 7.5 0 -22.849054581019
8 7.5 0 -22.917204727308
8.5 7.5 0 -22.780114664403
9 7.5 0 -23.337437481756
9.5 7.5 0 -23.583141448685
10 7.5 0 -23.395585113781
10.5 7.5 0 -24.012030365414
11 7.5 0 -24.34465954641
11.5 7.5 0 -24.415006136834
12 7.5 0 -24.478324002481
12.5 7.5 0 -25.383050389017
13 7.5 0 -26.663640193809
13.5 7.5 0 -26.737583872122
14 7.5 0 -26.578341865074
14.5 7.5 0 -27.837428833779
15 7.5 0 -29.082859955777
15.5 7.5 0 -29.311070976165
16 7.5 0 -28.513381544463
16.5 7.5 0 -27.416590658782
17 7.5 0 -26.777570746526
17.5 7.5 0 -26.259079488913
18 7.5 0 -25.714164391967
18.5 7.5 0 -25.097811858515
19 7.5 0 -25.039249264832
19.5 7.5 0 -25.333948983367
20 7.5 0 -24.96365205486
20.5 7.5 0 -23.907924117456
21 7.5 0 -23.439834604134
21.5 7.5 0 -22.941155226205
22 7.5 0 -22.647527827254
22.5 7.5 0 -22.424540877548
23 7.5 0 -22.046865878414
23.5 7.5 0 -21.678131106785
24 7.5 0 -21.227531728855
24.5 7.5 0 -20.261690272608
25 7.5 0 -18.785623265243
0 8 0 -26.42909367236
0.5 8 0 -26.124476813096
1 8 0 -25.656215946757
1.5 8 0 -25.251684911598
2 8 0 -24.596554604651
2.5 8 0 -23.946855111303
3 8 0 -23.64803757444
3.5 8 0 -22.594495854269
4 8 0 -22.631760343166
4.5 8 0 -21.783410270625
5 8 0 -21.606192806347
5.5 8 0 -21.77343415971
6 8 0 -21.991624011022
6.5 8 0 -22.454537565846
7 8 0 -22.915204245298
7.5 8 0 -22.893816815622
8 8 0 -22.848233438112
8.5 8 0 -22.769095358048
9 8 0 -23.270164007233
9.5 8 0 -23.586898162959
10 8 0 -23.782773966055
10.5 8 0 -23.772766551174
11 8 0 -24.195940435626
11.5 8 0 -24.171777398755
12 8 0 -24.218089966585
12.5 8 0 -25.129690543979
13 8 0 -25.991756682386
13.5 8 0 -26.213993382317
14 8 0 -26.945646143508
14.5 8 0 -27.879611768147
15 8 0 -28.704802925264
15.5 8 0 -29.393609593029
16 8 0 -29.573206702876
16.5 8 0 -29.010557100962
17 8 0 -28.418716055633
17.5 8 0 -27.629330753336
18 8 0 -26.253934942372
18.5 8 0 -25.249018178665
19 8 0 -24.547845252574
19.5 8 0 -24.475950609025
20 8 0 -24.669487712858
20.5 8 0 -23.591051771989
21 8 0 -23.243154309225
21.5 8 0 -22.581341582374
22 8 0 -22.148995820159
22.5 8 0 -21.957572213067
23 8 0 -21.648075274172
23.5 8 0 -21.43210079658
24 8 0 -20.596963171119
24.5 8 0 -19.83180155705
25 8 0 -18.870462922895
0 8.5 0 -26.065520453858
0.5 8.5 0 -25.729603280898
1 8.5 0 -25.217477681772
1.5 8.5 0 -24.854321770175
2 8.5 0 -24.312074804148
2.5 8.5 0 -23.787569607159
3 8.5 0 -23.379557665455
3.5 8.5 0 -22.7552827822
4 8.5 0 -22.690144571107
4.5 8.5 0 -21.823404048753
5 8.5 0 -21.65020067985
