0 0 1.8098838229684
0.5 0 1.9255611534635
1 0 1.3274092410634
1.5 0 0.75490471669033
2 0 0.68132929641608
2.5 0 0.89566506598864
3 0 0.83274369115913
3.5 0 0.3163427432392
4 0 0.25029095581806
4.5 0 0.78934272467654
5 0 0.92079091768116
5.5 0 1.1693954857226
6 0 1.6537802480115
6.5 0 1.7525991161619
7 0 1.8093552451376
7.5 0 1.4294096017333
8 0 0.44525744099955
8.5 0 0.40895306576127
9 0 0.66530229801803
9.5 0 -0.18464615528229
10 0 -0.74797833565191
10.5 0 0.078530075293568
11 0 0.82604268433972
11.5 0 0.85647875514889
12 0 0.42043450300087
12.5 0 0.62247805428993
13 0 0.89205739729408
13.5 0 1.1761138804287
14 0 1.0336838977757
14.5 0 0.9619899904785
15 0 1.1684861967472
15.5 0 1.0709344646315
16 0 0.85938530216887
16.5 0 0.73174432231917
17 0 0.64390818883332
17.5 0 1.0126281536928
18 0 1.0143055800812
18.5 0 0.89874919164365
19 0 1.1260539967727
19.5 0 1.1249148193182
20 0 0.97193019893797
20.5 0 0.83535935955991
21 0 0.64996631334303
21.5 0 0.76149700425843
22 0 0.90646279890808
22.5 0 0.4039113062006
23 0 0.34373157719266
23.5 0 0.56585492121958
24 0 0.10574637032081
24.5 0 -0.0080129472542012
25 0 0.41039757583686
0 0.5 1.4423759625612
0.5 0.5 1.4259227844334
1 0.5 1.155810564507
1.5 0.5 1.0650933397337
2 0.5 1.2442591343737
2.5 0.5 1.3707449651228
3 0.5 1.166614439335
3.5 0.5 0.60149024688393
4 0.5 0.49484416825368
4.5 0.5 1.0746617889101
5 0.5 0.91911142036244
5.5 0.5 0.76676721913609
6 0.5 1.4770990543491
6.5 0.5 1.6979011412079
7 0.5 1.65583174981
7.5 0.5 1.5001969352982
8 0.5 0.75935544580204
8.5 0.5 0.23887285354807
9 0.5 0.50155799259343
9.5 0.5 -0.019166057018059
10 0.5 -0.65358800748347
10.5 0.5 0.19110973588015
11 0.5 1.1074112329327
11.5 0.5 0.89678500442591
12 0.5 0.41521176439559
12.5 0.5 0.81491713659918
13 0.5 1.1252268967449
13.5 0.5 1.2268166682358
14 0.5 1.026446987698
14.5 0.5 1.135264227311
15 0.5 1.4047684552719
15.5 0.5 1.3963770296314
16 0.5 1.2339739896707
16.5 0.5 1.2068863080816
17 0.5 1.2316227993602
17.5 0.5 1.139353174139
18 0.5 1.0298815223441
18.5 0.5 1.330192000693
19 0.5 1.8747682433201
19.5 0.5 1.7888420184587
20 0.5 1.488962857999
20.5 0.5 1.4001135697318
21 0.5 1.1425844044806
21.5 0.5 1.1531236504097
22 0.5 1.2825419282609
22.5 0.5 1.1078943880258
23 0.5 1.0388748542437
23.5 0.5 0.84009972874507
24 0.5 0.35988561301613
24.5 0.5 0.13416835349192
25 0.5 0.48926105764651
0 1 1.0308175073495
0.5 1 0.96633387545374
1 1 0.98194338110465
1.5 1 1.0970199237501
2 1 1.4272624481986
2.5 1 1.5486542593305
3 1 1.1988483097121
3.5 1 0.7289592763895
4 1 0.76914922527162
4.5 1 1.1287827920075
5 1 0.79502403797648
5.5 1 0.39480809254807
6 1 1.0387056579128
6.5 1 1.3893616853651
7 1 1.3978228535958
7.5 1 1.2912295018811
8 1 1.0181610038796
8.5 1 0.59868606988904
9 1 0.62546746342796
9.5 1 -0.063889598699372
10 1 -0.78224818742184
10.5 1 0.19460896449074
11 1 1.1255776236907
11.5 1 0.99333951785185
12 1 0.72978588667723
12.5 1 1.179837247684
13 1 1.4184574331689
13.5 1 1.2222093940379
14 1 0.70759550257344
14.5 1 0.91267273233551
15 1 1.2215104544761
15.5 1 1.3591808778059
16 1 1.4037401908073
16.5 1 1.5683553436502
17 1 1.5653495611595
17.5 1 1.1322280720255
18 1 1.1566682008022
18.5 1 1.8804856564527
19 1 2.5563513414738
19.5 1 2.2486005957891
20 1 1.8519061834597
20.5 1 1.8364687531598
21 1 1.7142813008027
21.5 1 1.7754212221655
22 1 1.8098322389161
22.5 1 1.8163575663711
23 1 1.6770520213754
23.5 1 1.1064279905396
24 1 0.63996399771152
24.5 1 0.27191820404601
25 1 0.40532951282513
0 1.5 0.87960764209585
0.5 1.5 0.96992855042955
1 1.5 1.0433815378042
1.5 1.5 0.98456125120558
2 1.5 1.3244722381848
2.5 1.5 1.6131079360391
3 1.5 1.3386406282467
3.5 1.5 0.98033854078875
4 1.5 0.8339994799345
4.5 1.5 0.82474243915071
5 1.5 0.65064793905976
5.5 1.5 0.43393355042799
6 1.5 0.89349493406878
6.5 1.5 0.77000066000439
7 1.5 0.53323208308852
7.5 1.5 0.63353098033679
8 1.5 0.79739553624556
8.5 1.5 0.77265284785083
9 1.5 0.56378058188631
9.5 1.5 -0.10103443689796
10 1.5 -0.51532600910948
10.5 1.5 0.32347105810534
11 1.5 1.0277155717911
11.5 1.5 0.57395885557131
12 1.5 0.42830001214827
12.5 1.5 1.216162132174
13 1.5 1.5893622738333
13.5 1.5 1.0469484062306
14 1.5 0.31499271074984
14.5 1.5 0.48923507824731
15 1.5 0.70484390548203
15.5 1.5 0.96178893376768
16 1.5 1.2812216368246
16.5 1.5 1.5647019704235
17 1.5 1.5199304720726
17.5 1.5 1.2061096775771
18 1.5 1.4577594277199
18.5 1.5 2.4185630104342
19 1.5 2.6296827808784
19.5 1.5 1.895772233694
20 1.5 1.750725790032
20.5 1.5 1.9528478992803
21 1.5 1.9542672704721
21.5 1.5 2.045614339159
22 1.5 2.147001832803
22.5 1.5 2.2739928960802
23 1.5 2.0918482097814
23.5 1.5 1.3792193620644
24 1.5 0.78026336814424
24.5 1.5 0.22544178972302
25 1.5 0.090524161819946
0 2 0.92120858066762
0.5 2 1.1721433105711
1 2 1.2309454547201
1.5 2 1.1602948118533
2 2 1.4679272074568
2.5 2 1.5781366391713
3 2 1.243486363283
3.5 2 0.96792615247278
4 2 0.67604395106221
4.5 2 0.42368398893601
5 2 0.45486342199036
5.5 2 0.65529687741373
6 2 0.98556162205785
6.5 2 0.74230047538601
7 2 0.27756432218487
7.5 2 0.45007933147248
8 2 0.51667453667699
8.5 2 0.50274941326344
9 2 0.24222104622577
9.5 2 -0.18798802668431
10 2 -0.38889376335551
10.5 2 0.48562257929151
11 2 1.1505896086708
11.5 2 0.38569616365987
12 2 0.38060010947064
12.5 2 1.4839351093045
13 2 1.8474192275888
13.5 2 0.9944496949646
14 2 0.19809813947187
14.5 2 0.46362168716243
15 2 0.40555064335621
15.5 2 0.23688799120459
16 2 0.72677969970287
16.5 2 1.1946032280414
17 2 1.1448911964407
17.5 2 0.97202442918225
18 2 1.3070367365256
18.5 2 2.1997074880452
